TestNum,TESTNAME, FT LoLim,FT HiLim,Scale,Unit,PinName,Format,ForceValue,ForceUnit,,,TestNum,TESTNAME,QA1 LoLim,QA1 HiLim,Scale,Unit,PinName,Format,ForceValue,ForceUnit,,,TestNum,TESTNAME,QA2 LoLim,QA2 HiLim,Scale,Unit,PinName,Format,ForceValue,ForceUnit,,,TestNum,TESTNAME,QA3 LoLim,QA3 HiLim,Scale,Unit,PinName,Format,ForceValue
111663,IS7_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111663,IS7_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111663,IS7_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111663,IS7_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111664,IS8_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111664,IS8_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111664,IS8_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111664,IS8_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111665,IS9_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111665,IS9_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111665,IS9_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111665,IS9_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111666,IS10_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111666,IS10_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111666,IS10_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111666,IS10_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111667,IS11_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111667,IS11_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111667,IS11_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111667,IS11_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111668,IS12_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111668,IS12_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111668,IS12_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111668,IS12_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111669,IS13_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111669,IS13_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111669,IS13_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111669,IS13_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111670,IS14_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111670,IS14_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111670,IS11_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111670,IS11_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111671,IS15_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111671,IS15_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111671,IS12_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111671,IS12_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111672,IS16_avg_500ohmmode_acc_err_per180uA,-9,9,scaleNoScaling,%,,%1.3f,,,,,111672,IS16_avg_500ohmmode_acc_err_per180uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111672,IS13_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,,,,,111672,IS13_avg_1k1mode_acc_err_per100uA,-10,10,scaleNoScaling,%,,%1.3f,
111673,IS1_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111673,IS1_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111673,IS1_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111673,IS1_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111674,IS2_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111674,IS2_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111674,IS2_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111674,IS2_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111675,IS3_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111675,IS3_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111675,IS3_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111675,IS3_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111676,IS4_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111676,IS4_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111676,IS4_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111676,IS4_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111677,IS5_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111677,IS5_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111677,IS5_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111677,IS5_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111678,IS6_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111678,IS6_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111678,IS6_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111678,IS6_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111679,IS7_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111679,IS7_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111679,IS7_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111679,IS7_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111680,IS8_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111680,IS8_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111680,IS8_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111680,IS8_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111681,IS9_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111681,IS9_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111681,IS9_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111681,IS9_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111682,IS10_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111682,IS10_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111682,IS10_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111682,IS10_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111683,IS11_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111683,IS11_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111683,IS11_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111683,IS11_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111684,IS12_avg_1k0mode_acc_err_per200uA,-3.5,2.25,scaleNoScaling,%,,%1.3f,,,,,111684,IS12_avg_1k0mode_acc_err_per200uA,-4.6,4.42,scaleNoScaling,%,,%1.3f,,,,,111684,IS12_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111684,IS12_avg_1k0mode_acc_err_per200uA,-100,100,scaleNoScaling,%,,%1.3f,
111685,IS13_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111685,IS13_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111685,IS9_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111685,IS9_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111686,IS14_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111686,IS14_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111686,IS10_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111686,IS10_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111687,IS15_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111687,IS15_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111687,IS11_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111687,IS11_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111688,IS16_avg_1k0mode_acc_err_per200uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111688,IS16_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111688,IS12_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111688,IS12_avg_1k0mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111689,IS1_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111689,IS1_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111689,IS1_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111689,IS1_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111690,IS2_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111690,IS2_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111690,IS2_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111690,IS2_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111691,IS3_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111691,IS3_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111691,IS3_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111691,IS3_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111692,IS4_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111692,IS4_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111692,IS4_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111692,IS4_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111693,IS5_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111693,IS5_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111693,IS5_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111693,IS5_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111694,IS6_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111694,IS6_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111694,IS6_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111694,IS6_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111695,IS7_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111695,IS7_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111695,IS7_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111695,IS7_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111696,IS8_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111696,IS8_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111696,IS8_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111696,IS8_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111697,IS9_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111697,IS9_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111697,IS9_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111697,IS9_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111698,IS10_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111698,IS10_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111698,IS10_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111698,IS10_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111699,IS11_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111699,IS11_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111699,IS11_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111699,IS11_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111700,IS12_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111700,IS12_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111700,IS12_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111700,IS12_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111701,IS13_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111701,IS13_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111701,IS13_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111701,IS13_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111702,IS14_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111702,IS14_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111702,IS11_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111702,IS11_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111703,IS15_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111703,IS15_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111703,IS12_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111703,IS12_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111704,IS16_avg_500ohmmode_acc_err_per360uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111704,IS16_avg_500ohmmode_acc_err_per360uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111704,IS13_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111704,IS13_avg_1k1mode_acc_err_per200uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111705,IS1_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111705,IS1_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111705,IS1_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111705,IS1_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111706,IS2_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111706,IS2_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111706,IS2_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111706,IS2_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111707,IS3_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111707,IS3_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111707,IS3_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111707,IS3_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111708,IS4_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111708,IS4_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111708,IS4_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111708,IS4_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111709,IS5_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111709,IS5_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111709,IS5_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111709,IS5_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111710,IS6_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111710,IS6_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111710,IS6_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111710,IS6_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111711,IS7_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111711,IS7_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111711,IS7_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111711,IS7_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111712,IS8_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111712,IS8_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111712,IS8_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111712,IS8_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111713,IS9_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111713,IS9_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111713,IS9_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111713,IS9_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111714,IS10_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111714,IS10_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111714,IS10_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111714,IS10_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111715,IS11_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111715,IS11_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111715,IS11_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111715,IS11_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111716,IS12_avg_1k0mode_acc_err_per300uA,-2.17,1.17,scaleNoScaling,%,,%1.3f,,,,,111716,IS12_avg_1k0mode_acc_err_per300uA,-3.14,3.37,scaleNoScaling,%,,%1.3f,,,,,111716,IS12_avg_1k0mode_acc_err_per300uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111716,IS12_avg_1k0mode_acc_err_per300uA,-100,100,scaleNoScaling,%,,%1.3f,
111717,IS13_avg_1k0mode_acc_err_per300uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111717,IS13_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111717,IS9_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111717,IS9_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111718,IS14_avg_1k0mode_acc_err_per300uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111718,IS14_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111718,IS10_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111718,IS10_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111719,IS15_avg_1k0mode_acc_err_per300uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111719,IS15_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111719,IS11_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111719,IS11_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111720,IS16_avg_1k0mode_acc_err_per300uA,-5,5,scaleNoScaling,%,,%1.3f,,,,,111720,IS16_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111720,IS12_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,,,,,111720,IS12_avg_1k0mode_acc_err_per300uA,-5.5,5.5,scaleNoScaling,%,,%1.3f,
111721,IS1_avg_500ohmmode_acc_err_per540uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111721,IS1_avg_500ohmmode_acc_err_per540uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111721,IS2_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111721,IS2_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,
111722,IS2_avg_500ohmmode_acc_err_per540uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111722,IS2_avg_500ohmmode_acc_err_per540uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111722,IS2_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111722,IS2_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,
111723,IS3_avg_500ohmmode_acc_err_per540uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111723,IS3_avg_500ohmmode_acc_err_per540uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111723,IS3_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111723,IS3_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,
111724,IS4_avg_500ohmmode_acc_err_per540uA,-3.3,3.3,scaleNoScaling,%,,%1.3f,,,,,111724,IS4_avg_500ohmmode_acc_err_per540uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111724,IS4_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,,,,,111724,IS4_avg_1k1mode_acc_err_per300uA,-3.8,3.8,scaleNoScaling,%,,%1.3f,
